1.000000000e-03 1
1.000000000e-03	1.740496759e-05
1.021315464e-03	1.740520662e-05
1.043085277e-03	1.740591919e-05
1.065319124e-03	1.740709855e-05
1.088026896e-03	1.740873799e-05
1.111218694e-03	1.741083085e-05
1.134904836e-03	1.741337046e-05
1.159095859e-03	1.741635023e-05
1.183802525e-03	1.741976357e-05
1.209035826e-03	1.742360391e-05
1.234806985e-03	1.742786474e-05
1.261127469e-03	1.743253954e-05
1.288008987e-03	1.743762183e-05
1.315463496e-03	1.744310515e-05
1.343503211e-03	1.744898305e-05
1.372140605e-03	1.745524910e-05
1.401388419e-03	1.746189691e-05
1.431259664e-03	1.746892006e-05
1.461767628e-03	1.747631219e-05
1.492925883e-03	1.748406693e-05
1.524748291e-03	1.749217791e-05
1.557249009e-03	1.750063879e-05
1.590442494e-03	1.750944322e-05
1.624343514e-03	1.751858488e-05
1.658967150e-03	1.752805743e-05
1.694328804e-03	1.753785455e-05
1.730444209e-03	1.754796992e-05
1.767329431e-03	1.755839722e-05
1.805000878e-03	1.756913013e-05
1.843475309e-03	1.758016233e-05
1.882769841e-03	1.759148750e-05
1.922901954e-03	1.760309931e-05
1.963889501e-03	1.761499144e-05
2.005750718e-03	1.762715756e-05
2.048504225e-03	1.763959132e-05
2.092169043e-03	1.765228638e-05
2.136764597e-03	1.766523639e-05
2.182310727e-03	1.767843498e-05
2.228827692e-03	1.769187578e-05
2.276336189e-03	1.770555240e-05
2.324857351e-03	1.771945846e-05
2.374412765e-03	1.773358753e-05
2.425024475e-03	1.774793320e-05
2.476714997e-03	1.776248904e-05
2.529507327e-03	1.777724858e-05
2.583424949e-03	1.779220538e-05
2.638491851e-03	1.780735293e-05
2.694732529e-03	1.782268474e-05
2.752172004e-03	1.783819428e-05
2.810835827e-03	1.785387503e-05
2.870750098e-03	1.786972043e-05
2.931941468e-03	1.788572388e-05
2.994437161e-03	1.790187881e-05
3.058264979e-03	1.791894956e-05
3.123453317e-03	1.793797496e-05
3.190031174e-03	1.795890625e-05
3.258028169e-03	1.798168776e-05
3.327474551e-03	1.800626406e-05
3.398401215e-03	1.803257996e-05
3.470839715e-03	1.806058041e-05
3.544822274e-03	1.809021045e-05
3.620381806e-03	1.812141516e-05
3.697551924e-03	1.815413964e-05
3.776366960e-03	1.818832889e-05
3.856861974e-03	1.822392782e-05
3.939072777e-03	1.826088118e-05
4.023035941e-03	1.829913352e-05
4.108788819e-03	1.833862915e-05
4.196369560e-03	1.837931208e-05
4.285817125e-03	1.842112601e-05
4.377171306e-03	1.846401427e-05
4.470472744e-03	1.850791978e-05
4.565762945e-03	1.855278505e-05
4.663084301e-03	1.859855210e-05
4.762480107e-03	1.864516246e-05
4.863994581e-03	1.869255714e-05
4.967672883e-03	1.874067660e-05
5.073561136e-03	1.878962501e-05
5.181706446e-03	1.883989507e-05
5.292156924e-03	1.889159228e-05
5.404961705e-03	1.894479289e-05
5.520170972e-03	1.899957422e-05
5.637835978e-03	1.905601474e-05
5.758009068e-03	1.911419411e-05
5.880743704e-03	1.917419325e-05
6.006094485e-03	1.923609442e-05
6.134117177e-03	1.929998129e-05
6.264868731e-03	1.936593897e-05
6.398407316e-03	1.943405417e-05
6.534792337e-03	1.950441522e-05
6.674084469e-03	1.957711217e-05
6.816345677e-03	1.965223690e-05
6.961639248e-03	1.972988319e-05
7.110029820e-03	1.981014686e-05
7.261583405e-03	1.989312583e-05
