logth logp Brem_QRA_L2.0 Brem_FWW Brem_QRA_L1.0 Brem_QRA_L1.5
-5.275 3.175 405782.3031924812 3454.9050791478703 6349.609166614768 100700.03992393098
-5.275 3.225 622688.6376224749 4256.150946817258 12690.483509936676 179045.87472686096
-5.275 3.275 915270.8604080734 5215.812796842908 24917.087830257893 306198.2776318453
-5.275 3.325 1287256.2861349722 6352.478881023105 47738.39623443147 500394.5533996007
-5.275 3.375 1732134.1803368453 7683.232449303553 88544.85952955962 777059.4578063629
-5.275 3.425 2233094.8329652376 9225.888317138455 157707.56432958436 1142670.9426351674
-5.275 3.475 2770809.560467027 11007.253379264077 268103.9986092492 1592633.944390893
-5.275 3.525 3347712.449901398 13081.122597144675 435439.9288821859 2124368.2435371387
-5.275 3.575 4042446.971534225 15554.769494349266 686730.7062611033 2782059.2208161405
-5.275 3.625 5109025.604292396 18604.58628702787 1092694.1886760835 3748777.3300403883
-5.275 3.675 7117910.349961426 22424.8528624338 1837694.341917025 5482449.779377351
-5.275 3.725 11074825.493733903 27014.029222647627 3300476.6885399786 8831813.492602164
-5.275 3.775 18290850.087298285 31673.916754901806 6012587.921103682 14920888.797646664
-5.275 3.825 28202222.812586505 32391.506714266354 9776060.911215628 23282059.43174695
-5.275 3.875 0.0 0.0 0.0 0.0
-5.275 3.925 0.0 0.0 0.0 0.0
-5.275 3.975 0.0 0.0 0.0 0.0
-5.225 -1.975 0.0 0.0 0.0 0.0
-5.225 -1.925 0.0 0.0 0.0 0.0
-5.225 -1.875 0.0 0.0 0.0 0.0
-5.225 -1.825 0.0 0.0 0.0 0.0
-5.225 -1.775 0.0 0.0 0.0 0.0
-5.225 -1.725 0.0 0.0 0.0 0.0
-5.225 -1.675 0.0 0.0 0.0 0.0
-5.225 -1.625 0.0 0.0 0.0 0.0
-5.225 -1.575 0.0 0.0 0.0 0.0
-5.225 -1.525 0.0 0.0 0.0 0.0
-5.225 -1.475 0.0 0.0 0.0 0.0
-5.225 -1.425 0.0 0.0 0.0 0.0
-5.225 -1.375 0.0 0.0 0.0 0.0
-5.225 -1.325 0.0 0.0 0.0 0.0
-5.225 -1.275 0.0 0.0 0.0 0.0
-5.225 -1.225 0.0 0.0 0.0 0.0
-5.225 -1.175 0.0 0.0 0.0 0.0
-5.225 -1.125 0.0 0.0 0.0 0.0
-5.225 -1.075 0.0 0.0 0.0 0.0
-5.225 -1.025 0.0 0.0 0.0 0.0
-5.225 -0.975 0.0 0.0 0.0 0.0
-5.225 -0.925 0.0 0.0 0.0 0.0
-5.225 -0.875 0.0 0.0 0.0 0.0
-5.225 -0.825 0.0 0.0 0.0 0.0
-5.225 -0.775 0.0 0.0 0.0 0.0
-5.225 -0.725 0.0 0.0 0.0 0.0
-5.225 -0.675 0.0 0.0 0.0 0.0
-5.225 -0.625 0.0 0.0 0.0 0.0
-5.225 -0.575 0.0 0.0 0.0 0.0
-5.225 -0.525 0.0 0.0 0.0 0.0
-5.225 -0.475 0.0 0.0 0.0 0.0
-5.225 -0.425 0.0 0.0 0.0 0.0
-5.225 -0.375 0.0 0.0 0.0 0.0
-5.225 -0.325 0.0 0.0 0.0 0.0
-5.225 -0.275 0.0 0.0 0.0 0.0
-5.225 -0.225 0.0 0.0 0.0 0.0
-5.225 -0.175 0.0 0.0 0.0 0.0
-5.225 -0.125 0.0 0.0008954832960134328 0.0 0.0
-5.225 -0.075 0.0 0.0011774966644951586 0.0 0.0
-5.225 -0.025 0.0 0.001540618986442726 0.0 0.0
-5.225 0.025 0.0 0.002006061972099395 0.0 0.0
-5.225 0.075 0.0 0.0026002991511500733 0.0 0.0
-5.225 0.125 0.0 0.003356434879354716 0.0 0.0
-5.225 0.175 0.0 0.004315949845724595 0.0 0.0
-5.225 0.225 0.0 0.005530914448742883 0.0 0.0
-5.225 0.275 0.0 0.007066782810898541 0.0 0.0
-5.225 0.325 0.0 0.00900590953896795 0.0 0.0
-5.225 0.375 0.0 0.011451970111290004 0.0 0.0
-5.225 0.425 0.0 0.014535515382958643 0.0 0.0
-5.225 0.475 0.0 0.01842095297809428 0.0 0.0
-5.225 0.525 0.0 0.02331532599404017 0.0 0.0
-5.225 0.575 0.0 0.029479356321226058 0.0 0.0
-5.225 0.625 0.0 0.03724134111279325 0.0 0.0
-5.225 0.675 0.0 0.04701464308149528 0.0 0.0
-5.225 0.725 2.4558677779557205e-09 0.05931970659809169 9.593409198060736e-12 2.458673654470779e-10
-5.225 0.775 4.901914531536618e-09 0.07481177231434802 1.9148545201102726e-11 4.907532047888757e-10
-5.225 0.825 9.784660648819161e-09 0.0943157661203917 3.822244051215168e-11 9.795916407422842e-10
-5.225 0.875 1.9532028369261996e-08 0.11887021982939575 7.62997756087211e-11 1.9554604311911304e-09
-5.225 0.925 3.899177348399582e-08 0.14978256136156315 1.5231862835243817e-10 3.90371116532415e-09
-5.225 0.975 7.784406265141496e-08 0.1886987168992843 3.0409600165410835e-10 7.79352552748312e-09
-5.225 1.025 1.5542037898959438e-07 0.23769072861515986 6.071551887746305e-10 1.5560415675072367e-08
-5.225 1.075 3.1033005321947903e-07 0.29936704952830917 1.2123382545200557e-09 3.107012960003619e-08
-5.225 1.125 6.196934544449382e-07 0.3770113826345073 2.4209579405034447e-09 6.204455777774395e-08
-5.225 1.175 1.2375745577711188e-06 0.47475744858995583 4.834980890740002e-09 1.239103761544959e-07
-5.225 1.225 2.471791511334622e-06 0.5978089752683485 9.657209923454561e-09 2.474914105990014e-07
-5.225 1.275 4.937457356395754e-06 0.7527166044832708 1.9291407496547963e-08 4.943866800432154e-07
-5.225 1.325 9.86396369048392e-06 0.9477264330422458 3.8542344865913814e-08 9.877201350299049e-07
-5.225 1.375 1.9708890525332703e-05 1.1932187065936912 7.701614050425946e-08 1.9736430613867496e-06
-5.225 1.425 3.9386012616435734e-05 1.5022599657706035 1.5392283844102633e-07 3.944379475207983e-06
-5.225 1.475 7.872234154994181e-05 1.8912979563691685 3.07688547016273e-07 7.88447528164794e-06
-5.225 1.525 0.0001573756905031256 2.381036174130194 6.152007934967596e-07 1.5763784777816192e-05
-5.225 1.575 0.00031467982860568927 2.997534415431545 1.2303573068839371e-06 3.152480051049784e-05
-5.225 1.625 0.0006293613963706247 3.7735936428347223 2.4613153687785003e-06 6.306087021107165e-05
-5.225 1.675 0.0012590408626029727 4.750498467966167 4.92537388595616e-06 0.00012618161276705626
-5.225 1.725 0.0025193978807694258 5.980209376547561 9.859683000846101e-06 0.00025256584305550985
-5.225 1.775 0.005042889229229803 7.528120434636867 1.9744954582597524e-05 0.0005057207162387555
-5.225 1.825 0.010097081381971641 9.47652781841688 3.955836260321179e-05 0.0010130266521540061
-5.225 1.875 0.020223349592691946 11.928991585291808 7.92923119223387e-05 0.00203012443697535
-5.225 1.925 0.04051879713474298 15.015819481329789 0.00015902241307606563 0.004070380048729709
-5.225 1.975 0.08120992985001978 18.900959504046675 0.00031911438824556185 0.008165404562666444
-5.225 2.025 0.1628208837690486 23.790660144153158 0.0006408023710019751 0.016389726075065704
-5.225 2.075 0.3265528594422853 29.944347012107922 0.001287725003976583 0.03291836544255773
-5.225 2.125 0.655127855744721 37.68827583705612 0.0025898696092520723 0.06616050212931124
-5.225 2.175 1.3146335188033944 47.43265918291645 0.005213456827928024 0.1330681149993579
-5.225 2.225 2.638474416915245 59.693132847462245 0.01050526520355581 0.2678446296113509
-5.225 2.275 5.295613104604476 75.11763341962586 0.02119164278781202 0.5395622737638671
-5.225 2.325 10.627148773709227 94.5200065085191 0.04280003102827981 1.0878296093171713
-5.225 2.375 21.317946514195672 118.92196053931794 0.08655514095161843 2.1950489202518204
-5.225 2.425 42.731940600525355 149.6053261683512 0.17529100087764624 4.432857750860778
-5.225 2.475 85.55332645939423 188.17697361248446 0.35554365450648173 8.95892804625114
-5.225 2.525 170.97394586439532 236.64916703808305 0.7223364543030042 18.11820899127676
-5.225 2.575 340.7839245960099 297.5385666004592 1.4700824926004117 36.659401771071636
-5.225 2.625 676.7473313810896 373.98746464880435 2.9973235241121827 74.19063254383703
-5.225 2.675 1337.166145989021 469.91105286102976 6.12260495122379 150.11832022039872
-5.225 2.725 2624.3017979901874 590.1743707202918 12.529975660749301 303.5239593114826
-5.225 2.775 5104.926823755009 740.8017654368406 25.688945772975387 612.7507963305054
-5.225 2.825 9817.213506696384 929.2196913931153 52.753573710772805 1233.7797232731634
-5.225 2.875 18606.786967876666 1164.5297144194196 108.47593062171056 2474.1405217070364
-5.225 2.925 34633.09358249449 1457.8015318792895 223.2399247475462 4931.870075926983
-5.225 2.975 63055.27834586504 1822.3641694981015 459.442327608677 9748.05613534606
-5.225 3.025 111819.79772220665 2274.055586343028 944.5276980265974 19044.33263637367
-5.225 3.075 192317.1663870963 2831.365624644745 1936.477022437478 36630.18708574228
-5.225 3.125 319485.6893758744 3515.3762461962706 3950.2996603490324 69033.55385805275
-5.225 3.175 510822.73158599547 4349.375777223999 7992.966584149756 126764.461205542
-5.225 3.225 783871.6956435872 5358.028228421804 15974.579966796466 225385.53801634867
-5.225 3.275 1152181.0391162033 6566.079628111769 31364.393595766156 385441.02616638475
-5.225 3.325 1620442.290904488 7996.908947475596 60088.84183974137 629885.0265297776
-5.225 3.375 2180461.848863121 9671.985600145144 111448.48689561365 978131.5284892416
-5.225 3.425 2811088.1220662515 11613.6744976138 198494.0691029363 1438336.3369303807
-5.225 3.475 3488010.5790591263 13855.61744457252 337429.9582480169 2004726.901673412
-5.225 3.525 4214329.333859685 16465.36144858925 548021.258978328 2674082.2193351295
-5.225 3.575 5089080.637330423 19577.67939763005 864268.2351288472 3502053.984419554
-5.225 3.625 6431997.028661664 23414.27335787437 1375152.6155490228 4719064.5306754755
-5.225 3.675 8960929.39359946 28219.464986316467 2312571.6041346136 6901297.681941154
-5.225 3.725 13941092.03367181 33991.75256459714 4152733.3798188367 11116346.371289926
-5.225 3.775 23021213.469423782 39854.46732662574 7563589.167180358 18777480.34667881
-5.225 3.825 35489951.57963475 40761.61337478752 12295053.430166254 29294537.98443966
-5.225 3.875 0.0 0.0 0.0 0.0
-5.225 3.925 0.0 0.0 0.0 0.0
-5.225 3.975 0.0 0.0 0.0 0.0
-5.175 -1.975 0.0 0.0 0.0 0.0
-5.175 -1.925 0.0 0.0 0.0 0.0
-5.175 -1.875 0.0 0.0 0.0 0.0
-5.175 -1.825 0.0 0.0 0.0 0.0
-5.175 -1.775 0.0 0.0 0.0 0.0
-5.175 -1.725 0.0 0.0 0.0 0.0
-5.175 -1.675 0.0 0.0 0.0 0.0
-5.175 -1.625 0.0 0.0 0.0 0.0
-5.175 -1.575 0.0 0.0 0.0 0.0
-5.175 -1.525 0.0 0.0 0.0 0.0
-5.175 -1.475 0.0 0.0 0.0 0.0
-5.175 -1.425 0.0 0.0 0.0 0.0
-5.175 -1.375 0.0 0.0 0.0 0.0
-5.175 -1.325 0.0 0.0 0.0 0.0
-5.175 -1.275 0.0 0.0 0.0 0.0
-5.175 -1.225 0.0 0.0 0.0 0.0
-5.175 -1.175 0.0 0.0 0.0 0.0
-5.175 -1.125 0.0 0.0 0.0 0.0
-5.175 -1.075 0.0 0.0 0.0 0.0
-5.175 -1.025 0.0 0.0 0.0 0.0
-5.175 -0.975 0.0 0.0 0.0 0.0
-5.175 -0.925 0.0 0.0 0.0 0.0
-5.175 -0.875 0.0 0.0 0.0 0.0
-5.175 -0.825 0.0 0.0 0.0 0.0
-5.175 -0.775 0.0 0.0 0.0 0.0
-5.175 -0.725 0.0 0.0 0.0 0.0
-5.175 -0.675 0.0 0.0 0.0 0.0
-5.175 -0.625 0.0 0.0 0.0 0.0
-5.175 -0.575 0.0 0.0 0.0 0.0
-5.175 -0.525 0.0 0.0 0.0 0.0
-5.175 -0.475 0.0 0.0 0.0 0.0
-5.175 -0.425 0.0 0.0 0.0 0.0
-5.175 -0.375 0.0 0.0 0.0 0.0
-5.175 -0.325 0.0 0.0 0.0 0.0
-5.175 -0.275 0.0 0.0 0.0 0.0
-5.175 -0.225 0.0 0.0 0.0 0.0
-5.175 -0.175 0.0 0.0 0.0 0.0
-5.175 -0.125 0.0 0.0011273466771828987 0.0 0.0
-5.175 -0.075 0.0 0.0014823804732265792 0.0 0.0
-5.175 -0.025 0.0 0.0019395243919100925 0.0 0.0
-5.175 0.025 0.0 0.002525482394284827 0.0 0.0
-5.175 0.075 0.0 0.0032735826796086416 0.0 0.0
-5.175 0.125 0.0 0.004225501162585048 0.0 0.0
-5.175 0.175 0.0 0.005433458936703037 0.0 0.0
-5.175 0.225 0.0 0.006963008749805716 0.0 0.0
-5.175 0.275 0.0 0.008896552459985841 0.0 0.0
-5.175 0.325 0.0 0.011337768374468185 0.0 0.0
-5.175 0.375 0.0 0.014417176187474831 0.0 0.0
-5.175 0.425 0.0 0.01829912968795363 0.0 0.0
-5.175 0.475 0.0 0.023190605811704967 0.0 0.0
-5.175 0.525 0.0 0.02935225637515613 0.0 0.0
-5.175 0.575 0.0 0.03711231079133464 0.0 0.0
-5.175 0.625 0.0 0.046884070688560375 0.0 0.0
-5.175 0.675 0.0 0.05918792888958916 0.0 0.0
-5.175 0.725 3.091754349715702e-09 0.07467908603721582 1.2077386609712427e-11 3.095286738958321e-10
-5.175 0.775 6.171144760247256e-09 0.09418244123723504 2.4106590113699608e-11 6.178216794322668e-10
-5.175 0.825 1.2318157911586301e-08 0.1187365146531117 4.811920156389969e-11 1.2332328072092529e-09
-5.175 0.875 2.4589366795138332e-08 0.14964874037150017 9.605572618264691e-11 2.4617788222961486e-09
-5.175 0.925 4.9087734332069245e-08 0.18856507261904007 1.9175779130585467e-10 4.914481170527118e-09
-5.175 0.975 9.799986823240009e-08 0.23755760968286066 3.8283418255737457e-10 9.811467294291535e-09
-5.175 1.025 1.9566266362332307e-07 0.2992348980927892 7.643630921547395e-10 1.9589402611573048e-08
-5.175 1.075 3.906823875340675e-07 0.37688078561538174 1.5262434265097996e-09 3.911497545017983e-08
-5.175 1.125 7.801478310189243e-07 0.4746292093576651 3.047805447554402e-09 7.81094698187146e-08
-5.175 1.175 1.5580140439149103e-06 0.5976842152369318 6.0868802469529975e-09 1.5599391973853362e-07
-5.175 1.225 3.1118011064059515e-06 0.7525969084110358 1.2157706823884122e-08 3.1157322201158235e-07
-5.175 1.275 6.2158904353280146e-06 0.9476140581666272 2.4286442734800753e-08 6.223959447163855e-07
-5.175 1.325 1.2417994298660015e-05 1.193116885075375 4.8521936395862405e-08 1.2434659524633605e-06
-5.175 1.375 2.4812022485748146e-05 1.5021733437723421 9.695757391791026e-08 2.4846693402091547e-06
-5.175 1.425 4.95840505542861e-05 1.8912332336823217 1.9377736652346631e-07 4.965679395063331e-06
-5.175 1.475 9.910555223104333e-05 2.3810030389677963 3.8735691503252985e-07 9.9259658878229e-06
-5.175 1.525 0.0001981242458457454 2.9975469149641434 7.744918726883891e-07 1.9845428228210244e-05
-5.175 1.575 0.00039615840730459676 3.7736721990738555 1.5489279794596937e-06 3.9687369908488966e-05
-5.175 1.625 0.0007923189908365453 4.750672852656293 3.098612212779882e-06 7.938892555794629e-05
-5.175 1.675 0.0015850383744893122 5.9805231161513 6.20067771377334e-06 0.0001588532225779845
-5.175 1.725 0.00317173360632229 7.528637355520271 1.2412603883309458e-05 0.0003179615170300493
-5.175 1.775 0.006348620370174095 9.477341806554644 2.4857421044542774e-05 0.0006366645576434134
-5.175 1.825 0.012711469739984327 11.930241191742613 4.980101774448631e-05 0.0012753247344673441
-5.175 1.875 0.02545968216068467 15.017709859299885 9.982308070633769e-05 0.0025557745842491072
-5.175 1.925 0.051010126824187416 18.903795479061266 0.00020019729181268152 0.005124303214735926
-5.175 1.975 0.10223720259481114 23.794896251167053 0.0004017410480484617 0.010279631092963497
-5.175 2.025 0.20497924258054334 29.9506634825944 0.0008067219720566852 0.02063343199821931
-5.175 2.075 0.41110542623519275 37.697694413911876 0.0016211486747299175 0.04144173979912374
-5.175 2.125 0.8247564310372902 47.44672027118172 0.003260449984792659 0.08329106902667321
-5.175 2.175 1.6550238383620601 59.714167435817785 0.006563346478323571 0.16752265805363362
-5.175 2.225 3.3216381785384956 75.14918189927174 0.013225328015446276 0.33719597029542797
-5.175 2.275 6.6667710022948645 94.56746587872601 0.02667865355106314 0.679267538543919
-5.175 2.325 13.37876008097033 118.99358771294115 0.05388193428938688 1.3694934917217527
-5.175 2.375 26.837634976606637 149.71379799088868 0.10896617934959632 2.76339561557775
-5.175 2.425 53.79615031790377 188.34181934484423 0.2206775607422423 5.580618789728957
-5.175 2.475 107.70481467970262 236.90057106666404 0.44760105795671573 11.278575039658975
-5.175 2.525 215.2423354722229 297.9233269541769 0.9093628788936019 22.809353386773427
-5.175 2.575 429.01876788206215 374.57834775221534 1.8507117484704154 46.15114520864961
-5.175 2.625 851.9675129571586 470.8215024903387 3.7733746047081467 93.39968804682691
-5.175 2.675 1683.3754092857273 591.5816571864291 7.707819823322867 188.98576593686752
-5.175 2.725 3303.758589468447 742.9834242959431 15.774089285906491 382.1089234542542
-5.175 2.775 6426.621624797887 932.6108322168599 32.33990693068878 771.3945806314343
-5.175 2.825 12358.900972544825 1169.8129515511562 66.41135796806944 1553.2038195447456
-5.175 2.875 23424.001943576866 1466.0475224084882 136.55930978034854 3114.6757870350752
-5.175 2.925 43599.22286397129 1835.2497403410773 281.03251475980744 6208.650609118894
-5.175 2.975 79379.12375751189 2294.1986824660976 578.3778132828913 12271.568252676072
-5.175 3.025 140766.91295865743 2862.831267842423 1189.0227687325219 23974.16534418585
-5.175 3.075 242101.02520781214 3564.421776312174 2437.7061382420457 46111.76184946829
-5.175 3.125 402185.48466821876 4425.505886656513 4972.685126213485 86901.39461400133
-5.175 3.175 643045.0526578053 5475.3938536011665 10061.411327698213 159572.139784045
-5.175 3.225 986761.744054573 6745.122783585401 20107.964625421715 283712.10318454675
-5.175 3.275 1450388.427849717 8265.82472385977 39478.520950805534 485178.48486958124
-5.175 3.325 2039829.9903262374 10066.896802541261 75631.14698494204 792860.3785669467
-5.175 3.375 2744775.9330116827 12175.308603094296 140269.06865751394 1231191.2148090014
-5.175 3.425 3538614.7378833233 14619.116716938202 249813.18953702805 1810439.4040662553
-5.175 3.475 4390777.426990011 17440.505706645614 424651.8347574199 2523357.1933948677
-5.175 3.525 5305223.451070629 20724.232300690113 689656.2467663687 3365932.785008316
-5.175 3.575 6406679.463472476 24639.528044173334 1087614.2666767696 4408267.957198195
-5.175 3.625 8097585.135782506 29464.925916148106 1730473.0834341855 5940368.316048762
-5.175 3.675 11281156.949116094 35507.5945901742 2909852.006618283 8687111.367486969
-5.175 3.725 17548752.3025272 42766.336017204114 5224305.233712883 13991086.189365176
-5.175 3.775 28973113.172345575 50141.14545229955 9512793.324479284 23628664.004936226
-5.175 3.825 44656169.46935049 51289.1086988654 15459119.833761403 36854555.460337855
-5.175 3.875 0.0 0.0 0.0 0.0
-5.175 3.925 0.0 0.0 0.0 0.0
-5.175 3.975 0.0 0.0 0.0 0.0
-5.125 -1.975 0.0 0.0 0.0 0.0
-5.125 -1.925 0.0 0.0 0.0 0.0
-5.125 -1.875 0.0 0.0 0.0 0.0
-5.125 -1.825 0.0 0.0 0.0 0.0
-5.125 -1.775 0.0 0.0 0.0 0.0
-5.125 -1.725 0.0 0.0 0.0 0.0
-5.125 -1.675 0.0 0.0 0.0 0.0
-5.125 -1.625 0.0 0.0 0.0 0.0
-5.125 -1.575 0.0 0.0 0.0 0.0
-5.125 -1.525 0.0 0.0 0.0 0.0
-5.125 -1.475 0.0 0.0 0.0 0.0
-5.125 -1.425 0.0 0.0 0.0 0.0
-5.125 -1.375 0.0 0.0 0.0 0.0
-5.125 -1.325 0.0 0.0 0.0 0.0
-5.125 -1.275 0.0 0.0 0.0 0.0
-5.125 -1.225 0.0 0.0 0.0 0.0
-5.125 -1.175 0.0 0.0 0.0 0.0
-5.125 -1.125 0.0 0.0 0.0 0.0
-5.125 -1.075 0.0 0.0 0.0 0.0
-5.125 -1.025 0.0 0.0 0.0 0.0
-5.125 -0.975 0.0 0.0 0.0 0.0
-5.125 -0.925 0.0 0.0 0.0 0.0
-5.125 -0.875 0.0 0.0 0.0 0.0
-5.125 -0.825 0.0 0.0 0.0 0.0
-5.125 -0.775 0.0 0.0 0.0 0.0
-5.125 -0.725 0.0 0.0 0.0 0.0
-5.125 -0.675 0.0 0.0 0.0 0.0
-5.125 -0.625 0.0 0.0 0.0 0.0
-5.125 -0.575 0.0 0.0 0.0 0.0
-5.125 -0.525 0.0 0.0 0.0 0.0
-5.125 -0.475 0.0 0.0 0.0 0.0
-5.125 -0.425 0.0 0.0 0.0 0.0
-5.125 -0.375 0.0 0.0 0.0 0.0
-5.125 -0.325 0.0 0.0 0.0 0.0
-5.125 -0.275 0.0 0.0 0.0 0.0
-5.125 -0.225 0.0 0.0 0.0 0.0
-5.125 -0.175 0.0 0.0 0.0 0.0
-5.125 -0.125 0.0 0.0014192453797983746 0.0 0.0
-5.125 -0.075 0.0 0.0018662064476777488 0.0 0.0
-5.125 -0.025 0.0 0.0024417165437461107 0.0 0.0
-5.125 0.025 0.0 0.0031793939631642888 0.0 0.0
-5.125 0.075 0.0 0.004121196422903604 0.0 0.0
-5.125 0.125 0.0 0.005319590791038095 0.0 0.0
-5.125 0.175 0.0 0.006840319529183178 0.0 0.0
-5.125 0.225 0.0 0.008765908657396258 0.0 0.0
-5.125 0.275 0.0 0.01120009596878511 0.0 0.0
-5.125 0.325 0.0 0.014273404718928271 0.0 0.0
-5.125 0.375 0.0 0.018150149467560262 0.0 0.0
-5.125 0.425 0.0 0.023037239376014845 0.0 0.0
-5.125 0.475 0.0 0.029195242968271935 0.0 0.0
-5.125 0.525 0.0 0.03695230143941699 0.0 0.0
-5.125 0.575 0.0 0.046721631138019526 0.0 0.0
-5.125 0.625 0.0 0.059023547986090136 0.0 0.0
-5.125 0.675 0.0 0.07451318773133236 0.0 0.0
-5.125 0.725 3.892288111607293e-09 0.09401539911123201 1.5204528886517402e-11 3.8967351261819707e-10
-5.125 0.775 7.769010942770295e-09 0.11856866856977806 3.034839882425688e-11 7.777914106162732e-10
-5.125 0.825 1.5507641981775667e-08 0.14948041552751287 6.057848548929166e-11 1.5525481156880256e-09
-5.125 0.875 3.095617861877996e-08 0.18839660197418098 1.2092699425079956e-10 3.0991959076389862e-09
-5.125 0.925 6.179779590785953e-08 0.23738936150253373 2.4140875540712086e-10 6.18696520631276e-09
-5.125 0.975 1.2337452384142063e-07 0.2990673112864104 4.819596784683676e-10 1.2351905440813452e-08
-5.125 1.025 2.4632469779403054e-07 0.37671441681538337 9.622761143759055e-10 2.46615965913155e-08
-5.125 1.075 4.918399816331386e-07 0.47446479745211106 1.9214266186918745e-09 4.9242836178058595e-08
-5.125 1.125 9.821479194341524e-07 0.5975227716093575 3.836959689094605e-09 9.83339954561351e-08
-5.125 1.175 1.9614234466912374e-06 0.752439844838191 7.662928123270727e-09 1.9638470712846305e-07
-5.125 1.225 3.9175254261134676e-06 0.9474633697412131 1.5305645822830653e-08 3.9224744049762155e-07
-5.125 1.275 7.825342267015953e-06 1.1929754134912947 3.0574819299836626e-08 7.835500550846948e-07
-5.125 1.325 1.5633328186221428e-05 1.502045158079393 6.10854971955528e-08 1.565430846212174e-06
-5.125 1.375 3.123648461912746e-05 1.8911241830538523 1.2206234973871273e-07 3.128013271524699e-06
-5.125 1.425 6.242261873015022e-05 2.3809215579431364 2.4395124104860546e-07 6.251419723629005e-06
-5.125 1.475 0.00012476649177892705 2.997505200283921 4.876534388473418e-07 1.2496050054218296e-05
-5.125 1.525 0.00024942363173708693 3.773687935083394 9.750274369927224e-07 2.498391229634063e-05
-5.125 1.575 0.000498733845627159 4.750771749154336 1.9499846362669112e-06 4.996343445421442e-05
-5.125 1.625 0.0009974704099712495 5.980742653560221 3.900921257498628e-06 9.994472559223158e-05
-5.125 1.675 0.0019954448316736703 7.529032330439555 7.806189739639715e-06 0.00019998433291707756
-5.125 1.725 0.003992975389489444 9.47799257167096 1.5626539921479754e-05 0.0004002897688702954
-5.125 1.775 0.007992437882410814 11.931265942588414 3.1293632630849975e-05 0.0008015130266860752
-5.125 1.825 0.01600278816137469 15.019283021488981 6.269575062855928e-05 0.001605538303243297
-5.125 1.875 0.03205183046224547 18.906175325471505 0.00012566977220137372 0.00321752852717645
-5.125 1.925 0.06421791869723548 23.798466534918727 0.00025203335493238484 0.006451112897080761
-5.125 1.975 0.12870894615516634 29.95599643021646 0.0005057617535026584 0.012941282136691077
-5.125 2.025 0.25805341006251187 37.7056463877315 0.0010156021303938264 0.02597593499594272
-5.125 2.075 0.5175506451477905 47.45857757220543 0.0020409035889845913 0.0521720165955832
-5.125 2.125 1.0383057605104111 59.7318693242572 0.004104659092978119 0.10485713502845191
-5.125 2.175 2.0835488639604542 75.1756629251672 0.008262752881763195 0.2108982564254422
-5.125 2.225 4.181687875663984 94.60718314675967 0.016649674088344744 0.4245038778769625
-5.125 2.275 8.39295014440152 119.05333567140934 0.03358636505834825 0.8551453919618981
-5.125 2.325 16.84281735650379 149.80397152815974 0.06783315817569908 1.7240856455997329
-5.125 2.375 33.78647032877788 188.4783777540431 0.13717983716304738 3.478897472446891
-5.125 2.425 67.72506238688375 237.10810039012637 0.27781542458139497 7.025553519709439
-5.125 2.475 135.59162755324306 298.2398273648207 0.5634933607556514 14.198810014493183
-5.125 2.525 270.9722870267795 375.0627349753145 1.1448123670732737 28.71508389868146
-5.125 2.575 540.0982314225095 471.56538490374754 2.32988830421371 58.100362513324775
-5.125 2.625 1072.552616627688 592.7278535860916 4.750346228853125 117.58199727495955
-5.125 2.675 2119.217087296035 744.7551074924365 9.703438485127355 237.91581003409095
-5.125 2.725 4159.119661179132 935.3574035286991 19.858060339417975 481.03854781306836
-5.125 2.775 8090.478030324814 1174.0821897931287 40.71264359814966 971.1076877033494
-5.125 2.825 15558.556375665221 1472.698802644944 83.60463778721274 1955.3157328869468
-5.125 2.875 29488.19170114877 1845.630965287074 171.91196951405902 3921.0136091709132
-5.125 2.925 54886.17471125924 2310.4208961490313 353.7832855794705 7815.901619261527
-5.125 2.975 99928.00848663456 2888.1903442825783 728.0936259984347 15448.18509378518
-5.125 3.025 177205.73797169726 3604.0354083767484 1496.784557430199 30179.73833718528
-5.125 3.075 304768.20616449165 4487.251833527962 3068.614467588131 58046.654725604414
-5.125 3.125 506284.8101111252 5571.2382339059495 6259.530516034778 109391.75533182963
-5.125 3.175 809478.1436227794 6892.881339830048 12664.76398277853 200865.87036166308
-5.125 3.225 1242141.7620790438 8491.233886110858 25309.9273416727 357122.4940013055
-5.125 3.275 1825738.2053054657 10405.4549617613 49689.56232516042 610703.663626215
-5.125 3.325 2567699.066841778 12672.497512869675 95188.26843777625 997965.272051251
-5.125 3.375 3455051.5381589276 15326.221091299158 176530.84025729413 1549655.5627142726
-5.125 3.425 4454320.239113542 18401.789828098576 314375.7058039569 2278703.050002874
-5.125 3.475 5527078.368532199 21952.045059677792 534371.601685188 3176014.1425053813
-5.125 3.525 6678400.207893245 26083.246248142128 867811.2498834666 4236606.635665958
-5.125 3.575 8065382.182634009 31007.751375531047 1368536.0047431316 5548797.301277983
-5.125 3.625 10194539.143011453 37075.30644068712 2177361.4150625016 7477556.207642308
-5.125 3.675 14202154.324684022 44671.960695359754 3660904.546387349 10934665.881221024
-5.125 3.725 22089327.472237647 53797.30315263706 6571187.093126737 17608080.62923257
-5.125 3.775 36460922.384807125 63072.28971131522 11961329.816127677 29729641.730265815
-5.125 3.825 56182317.01536097 64526.864058652165 19431123.780539457 46357420.92984561
-5.125 3.875 0.0 0.0 0.0 0.0
-5.125 3.925 0.0 0.0 0.0 0.0
-5.125 3.975 0.0 0.0 0.0 0.0
